topic,query,title,url,timestamp,search_depth
vaccination myths,site:facebook.com vaccination trends,Slow trend of vaccination hampers... - NBC Digital News - Facebook,https://id-id.facebook.com/NBCDigitalNews/posts/slow-trend-of-vaccination-hampers-namibias-progress-in-achieving-herd-immunity-f/4548472068537287/,2024-11-30T17:05:15.176326,advanced
vaccination myths,site:facebook.com vaccination trends,CDC - CDC's COVID Data Tracker's Vaccination Trends tab... - Facebook,https://www.facebook.com/cdc/posts/cdcs-covid-data-trackers-vaccination-trends-tab-now-shows-covid-19-vaccination-c/348999167261528/,2024-11-30T17:05:16.461624,advanced
vaccination myths,site:facebook.com vaccination trends,New:... - BRHPC - Broward Regional Health Planning Council - Facebook,https://www.facebook.com/BRHPC/posts/new-cdc-covid-data-trackers-vaccination-and-case-trends-page-displays-trends-in-/3964915673606999/,2024-11-30T17:05:17.806538,advanced
vaccination myths,site:facebook.com vaccination trends,"Across the country, the... - WGME CBS 13 News, Portland - Facebook",https://th-th.facebook.com/WGME13/posts/across-the-country-the-vaccination-trend-is-beginning-to-shift-from-too-little-s/10158009155011981/,2024-11-30T17:05:18.670217,advanced
vaccination myths,site:facebook.com vaccination trends,An analysis of vaccination trends... - Hartford HealthCare - Facebook,https://www.facebook.com/HartfordHealthCare/posts/an-analysis-of-vaccination-trends-predicts-it-could-take-nine-more-months-for-th/1918661464956547/,2024-11-30T17:05:19.427145,advanced
vaccination myths,site:facebook.com vaccination trends,Doctorsgate - How the consequences of #COVIDー19 #pandemic... - Facebook,https://hi-in.facebook.com/Doctorsgateoffical/posts/how-the-consequences-of-covidー19-pandemic-impacts-the-routine-vaccinations-trend/868772630292264/,2024-11-30T17:05:20.165196,advanced
vaccination myths,site:facebook.com vaccination trends,Data For Good Tools and Data - Facebook,https://dataforgood.facebook.com/dfg/tools/,2024-11-30T17:05:23.197461,advanced
vaccination myths,site:facebook.com vaccination trends,CDC's COVID Data Tracker's... - Project Recovery Iowa - Facebook,https://www.facebook.com/covidrecoveryIowa/posts/cdcs-covid-data-trackers-vaccination-trends-tab-now-shows-covid-19-vaccination-c/503972361331573/,2024-11-30T17:05:23.764217,advanced
vaccination myths,site:facebook.com vaccination trends,Dr Sanjeev Bagai on if India's current vaccination trend is worrisome ...,https://id-id.facebook.com/Timesnow/videos/dr-sanjeev-bagai-on-if-indias-current-vaccination-trend-is-worrisome-the-newshou/499739001257513/,2024-11-30T17:05:25.307426,advanced
vaccination myths,site:facebook.com vaccination trends,MPR News - The newest numbers show the vaccination trend... - Facebook,https://id-id.facebook.com/MPRnews/posts/the-newest-numbers-show-the-vaccination-trend-line-at-a-new-high-while-active-co/10158581030648591/,2024-11-30T17:05:26.277106,advanced
vaccination myths,site:facebook.com vaccination trends,Doctorsgate - How the consequences of #COVIDー19 #pandemic... - Facebook,https://id-id.facebook.com/Doctorsgateoffical/posts/how-the-consequences-of-covidー19-pandemic-impacts-the-routine-vaccinations-trend/868772630292264/,2024-11-30T17:05:26.806794,advanced
vaccination myths,site:facebook.com vaccination trends,Data For Good at Meta COVID-19 Trends and Impact Survey - Facebook,https://dataforgood.facebook.com/dfg/tools/covid-19-trends-and-impact-survey/,2024-11-30T17:05:28.013572,advanced
vaccination myths,site:facebook.com vaccination trends,The Telegram - While the vaccination trend for N.L.'s... - Facebook,https://id-id.facebook.com/StJohnsTelegram/posts/while-the-vaccination-trend-for-nls-20-39-age-group-is-below-70-per-cent-mun-say/10159274262683567/,2024-11-30T17:05:28.966037,advanced
vaccination myths,site:facebook.com vaccination trends,As vaccinations escalate and the Covid... - Politics as Usual - Facebook,https://th-th.facebook.com/PoliticsasUsualplease/posts/as-vaccinations-escalate-and-the-covid-rates-trend-lower-we-will-soon-be-faced-w/1029704807438148/,2024-11-30T17:05:29.748069,advanced
vaccination myths,site:facebook.com vaccination trends,The growing... - Pure Paws Veterinary Care of Hell's Kitchen - Facebook,https://pt-br.facebook.com/purepawsmanhattan/posts/the-growing-anti-vaccination-trend-in-new-york-city-and-elsewhere-is-raising-que/1943015209252079/,2024-11-30T17:05:30.423257,advanced
vaccination myths,site:facebook.com vaccination trends,Dr Sanjeev Bagai on if India's current vaccination trend is worrisome ...,https://ro-ro.facebook.com/Timesnow/videos/dr-sanjeev-bagai-on-if-indias-current-vaccination-trend-is-worrisome-the-newshou/499739001257513/,2024-11-30T17:05:31.498287,advanced
vaccination myths,site:facebook.com vaccination trends,Facebook Visualizations,https://dataforgood.facebook.com/dfg/visualizations/,2024-11-30T17:05:32.748203,advanced
vaccination myths,site:facebook.com vaccination trends,"CDC - Did you know? As of October 9, 2021, nearly 8... - Facebook",https://www.facebook.com/cdc/posts/did-you-know-as-of-october-9-2021-nearly-8-million-people-have-received-a-covid-/232527088908737/,2024-11-30T17:05:33.817315,advanced
vaccination myths,site:facebook.com vaccination trends,Facebook Data For Good Annual Report,https://dataforgood.facebook.com/dfg/docs/facebook-data-for-good-2020-annual-report/,2024-11-30T17:05:35.096687,advanced
vaccination myths,site:facebook.com vaccination trends,Facebook - entre ou cadastre-se,https://pt-br.facebook.com/,2024-11-30T17:05:35.575611,advanced
